user_name|id_tweet|tweet_text|created_at
SATMX|1845873523572568568|@ErickAguilar22 Si estás realizando el envío de tu Declaración Informativa de Operaciones con Terceros (DIOT), es necesario que ingreses con la contraseña del RFC, saludos.|Mon Oct 14 17:05:17 +0000 2024
SATMX|1845860424287465781|@56seg Para enviar tu declaración es necesario que ingreses con tu contraseña del RFC, si ya validaste que se encuentra correcta, agradecemos ingreses a realizar tu trámite desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Oct 14 16:13:14 +0000 2024
SATMX|1845852125126950977|@ArturoA91455923 Buen día, en este caso te encuentras obligado a presentar tu declaración provisional en ambos regímenes, a fin de orientarte, ¿podrías especificarnos cual es el error que te aparece?, quedamos atentos|Mon Oct 14 15:40:15 +0000 2024
SATMX|1844822961158517212|@IFFJUANRENTERIA Buen día, a fin de orientarte ¿podrías indicarnos en qué régimen fiscal tributas, qué declaración estás presentando y cuál es el mensaje que te arroja?, quedamos atentos.|Fri Oct 11 19:30:43 +0000 2024
SATMX|1843374506628526294|@Juanelo2501 Buen día, si te refieres a tu declaración anual, deberás presentar una declaración complementaria por Modificación de la Declaración, a fin de que se actualice tu información y se genere una nueva línea de captura, saludos.|Mon Oct 07 19:35:05 +0000 2024
SATMX|1843345662362169626|@musicamax Buen día, en términos de la regla 3.13.7. de la la cuarta versión anticipada de la 2° Resolucion de Modificaciones a la Resolucion Miscelanea Fiscal para 2024, si te encuentras en el supuesto mencionado, quedaras relevado de presentar la declaración anual, saludos.|Mon Oct 07 17:40:28 +0000 2024
SATMX|1843332075480584465|@caobaservice Buen día, en términos de la regla 3.13.7. de la cuarta versión anticipada de la 2° Resolución de Modificaciones a la Resolución Miscelánea Fiscal para 2024, la facilidad de no presentar la declaración anual es únicamente para personas físicas, saludos.|Mon Oct 07 16:46:28 +0000 2024
SATMX|1843310423434805464|@bAnDoNaO_83 Buen día, recuerda que podrás solicitar los saldos a favor que se determinen en tu declaración mensual a partir del mes de diciembre de 2024, saludos.|Mon Oct 07 15:20:26 +0000 2024
SATMX|1842335305103208589|@baronPowerPlay por no presentar declaración anual dentro del Régimen Simplificado de Confianza; si no finalizaste el ejercicio tributando en el régimen de sueldos y salarios, deberás presentar la declaración anual de dicho régimen, saludos.|Fri Oct 04 22:45:40 +0000 2024
SATMX|1842278799859228914|@MxicoTecnolgic1 Buen día, en su caso, puedes presentar tu declaración anual con tu Contraseña del RFC, no siendo estrictamente necesario contar con la e.firma para realizar dicho trámite, saludos.|Fri Oct 04 19:01:08 +0000 2024
SATMX|1842253271970296012|@Manubedolla podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 17:19:42 +0000 2024
SATMX|1842252674911105294|@ItzelRo93658726 El presente comunicado es relacionado al ejercicio 2024, si en tu declaración anual del ejercicio 2023 se te determino un saldo a favor, podrás solicitarlo presentando el Formato Electrónico de Devolución con tu e.firma en: https://t.co/IRyRvRDZw3, saludos.|Fri Oct 04 17:17:19 +0000 2024
SATMX|1842243105904369964|@Faby8934 podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 16:39:18 +0000 2024
SATMX|1842231821217489183|@paydelimon55 podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 15:54:27 +0000 2024
SATMX|1841619746862534883|@Leruizv Buen día, como refieres el servicio se encuentra en mantenimiento, agradecemos realices el envío de tu declaración una vez que se restablezca el servicio, saludos.|Wed Oct 02 23:22:17 +0000 2024
SATMX|1839387430765625372|@LETTYSOTTO Buen día, agradecemos realices el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 26 19:31:52 +0000 2024
SATMX|1839320208219263415|@reh1509 Buen día, si no lograste enviar tu declaración, agradecemos elimines el formulario en el que te encuentras trabajando, e ingreses nuevamente, previa limpieza de historial, cookies y archivos temporales, saludos.|Thu Sep 26 15:04:45 +0000 2024
SATMX|1839040849402871887|@erikalopeza2011 Buen día, valida que el navegador que estés utilizando para la presentación de tu declaración bimestral, tenga activadas las ventanas emergentes, saludos.|Wed Sep 25 20:34:40 +0000 2024
SATMX|1838970388509753511|@MuCeska15 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 25 15:54:41 +0000 2024
SATMX|1838968587207299194|@2RuedasMagicas Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 25 15:47:32 +0000 2024
SATMX|1838714686579110367|@CuteOro El portal se encuentra brindando servicio, realiza el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Sep 24 22:58:37 +0000 2024
SATMX|1838711908523769952|@CuteOro Buen día, es necesario que generes un nuevo archivo y realices nuevamente el envío de tu declaración, saludos.|Tue Sep 24 22:47:35 +0000 2024
SATMX|1838283451973402761|@jan_lc El portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Sep 23 18:25:03 +0000 2024
SATMX|1836810574463652027|@bobthetechie Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 16:52:21 +0000 2024
SATMX|1836809768838595034|@clauslunvi Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 16:49:09 +0000 2024
SATMX|1836797064820166672|@solracmora Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:58:40 +0000 2024
SATMX|1836796375805178085|@BrendaE63776885 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:55:56 +0000 2024
SATMX|1836796095248142560|@eazul20 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:54:49 +0000 2024
SATMX|1836795267531637098|@KennyBarajas Buen día, a fin de orientarte ¿podrías indicarnos qué declaración te encuentras presentando y cuál es el mensaje que te arroja?, quedamos atentos.|Thu Sep 19 15:51:32 +0000 2024
SATMX|1836790514206781584|@dary Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:32:39 +0000 2024
SATMX|1836789974252900736|@Desantiagomx Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:30:30 +0000 2024
SATMX|1836789110729572840|@mu24p8 Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:27:04 +0000 2024
SATMX|1836788664543703417|@AnaFlores441319 Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:25:18 +0000 2024
SATMX|1836788388579430744|@Patsy_CG Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:24:12 +0000 2024
SATMX|1836788215866364344|@estrada_mar Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:23:31 +0000 2024
SATMX|1836787965604884541|@effect_go Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:22:31 +0000 2024
SATMX|1836787735077491139|@BECKYRAMOSPEDRA Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:21:36 +0000 2024
SATMX|1836787454881206743|@Reynel0101 Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:20:29 +0000 2024
SATMX|1836787132804833696|@cpmanolo Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:19:12 +0000 2024
SATMX|1836509779599987197|@IFFJUANRENTERIA Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:57:06 +0000 2024
SATMX|1836506665853858054|@Carmen_uyeda Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:44:44 +0000 2024
SATMX|1836505771414294867|@ALIRO64 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:41:11 +0000 2024
SATMX|1836501868513542367|@EstebanRuiz25 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:25:40 +0000 2024
SATMX|1836501234662224265|@ALIRO64 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:23:09 +0000 2024
SATMX|1836497738281976135|@LuzLhm13 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:09:15 +0000 2024
SATMX|1836494173417210101|@GretaNidia Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 19:55:06 +0000 2024
SATMX|1836492920720966054|@JORGETM27 En este caso, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 19:50:07 +0000 2024
SATMX|1836477070433452096|@Ceci_valerio Buen día, agradecemos intentes presentar tu declaración en el transcurso del día desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 18 18:47:08 +0000 2024
SATMX|1836474529465426222|@MauRmz22 Buen día, agradecemos intentes presentar tu declaración en el transcurso del día desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 18 18:37:02 +0000 2024
SATMX|1836471173397225488|@XoCastillo Buen día, el servicio se encuentra disponible, agradecemos presentes tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Sep 18 18:23:42 +0000 2024
SATMX|1836470565139550586|@pauloflores85 El aplicativo se encuentra brindando servicio, agradecemos intentes presentar tu declaración desde el navegador Mozilla Firefox y contar con java en su versión actualizada conforme al sistema operativo de tu dispositivo, saludos.|Wed Sep 18 18:21:17 +0000 2024
SATMX|1836449570026365291|@manCancino27 Buen día, agradecemos nos especifiques cuál es el motivo de las modificaciones que deseas realizar y el tipo de declaración complementaria que te encuentras seleccionando, quedamos atentos.|Wed Sep 18 16:57:51 +0000 2024
SATMX|1836442236436812003|Presenta tu declaración provisional o definitiva, recuerda que si el sexto dígito numérico de tu RFC es 1 o 2, cuentas con un día hábil más. https://t.co/0RRLlmNmFN|Wed Sep 18 16:28:43 +0000 2024
SATMX|1834636107394236481|@LiliGuz3579 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Sep 13 16:51:48 +0000 2024
SATMX|1834297887993569601|@mabelation Buen día, si te refieres a tu saldo a favor, ¿podrías indicarnos en qué régimen fiscal tributas, cuándo presentaste tu declaración, de qué ejercicio, si presentaste el Formato Electrónico de Devolución y qué estatus tiene?, quedamos atentos.|Thu Sep 12 18:27:50 +0000 2024
SATMX|1833997232137470030|@LuisGut28293531 Buen día, el servicio se encuentra disponible, consulta el RFC en: https://t.co/HaQa8WQAIY, en cuanto a tu declaración, es necesario que valides dicha situación con la autoridad competente, saludos.|Wed Sep 11 22:33:08 +0000 2024
SATMX|1833969242967871996|@Rode_Princess Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 20:41:55 +0000 2024
SATMX|1833953828577694195|@albertomr7302 Buen día, el servicio se encuentra disponible, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 19:40:40 +0000 2024
SATMX|1833949730121908323|@robcv Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 19:24:23 +0000 2024
SATMX|1833930994715656695|@SCARLETVETT Buen día, el servicio se encuentra disponible, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Wed Sep 11 18:09:56 +0000 2024
SATMX|1833929789184360679|@Chipiturca3 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 18:05:09 +0000 2024
SATMX|1833908735787569475|@Cynthia_Mdoz Buen día, recuerda que debes presentar tus declaraciones conforme a tu constancia de situación fiscal, de igual manera, si no haz presentando dicha declaración se tendrá que presentar como normal, así mismo...|Wed Sep 11 16:41:29 +0000 2024
SATMX|1833885432737636354|@quehacerfiscal Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 11 15:08:53 +0000 2024
SATMX|1833589890921206131|@Romi56007059053 Buen día, si percibes ingresos por pensión o jubilación, únicamente te encuentras obligado a presentar declaración anual, así mismo, puedes presentarla en línea desde nuestro portal con contraseña o e.firma, saludos.|Tue Sep 10 19:34:31 +0000 2024
SATMX|1833588612354740513|@_VcGarcia Buen día, a fin de orientarte, ¿podrías indicarnos si eres persona física o moral, en qué régimen fiscal tributas, de qué declaración se trata y qué mensaje te arroja?, quedamos atentos.|Tue Sep 10 19:29:26 +0000 2024
SATMX|1833531108442706297|@MinervaRodC Buen día, agradecemos nos especifiques la declaración a presentar y la problemática que refieres, quedamos atentos.|Tue Sep 10 15:40:56 +0000 2024
SATMX|1833530698768257399|@Carmen_uyeda Buen día, agradecemos nos especifiques la declaración a presentar y la problemática que refieres, quedamos atentos.|Tue Sep 10 15:39:18 +0000 2024
SATMX|1833530070780285290|@kqarla_GS Buen día, agradecemos nos especifiques qué declaración es la que deseas presentar y qué te indica nuestro aplicativo, quedamos atentos.|Tue Sep 10 15:36:48 +0000 2024
SATMX|1833526584755818727|@wiliamY Buen día, agradecemos nos especifiques qué declaración es la que deseas presentar y qué te indica nuestro aplicativo, quedamos atentos.|Tue Sep 10 15:22:57 +0000 2024
SATMX|1833228219891274095|@yamifresiux Buen día, agradecemos ingreses a consultar en el transcurso del día si ya se cuenta con el acuse de tu declaración a fin de validar si se presentó en alguno de los intentos realizados, saludos.|Mon Sep 09 19:37:22 +0000 2024
SATMX|1833219895296672108|@juancho8365 Buen día, agradecemos nos especifiques cuál es la declaración a presentar y la falla que refieres, quedamos atentos.|Mon Sep 09 19:04:17 +0000 2024
SATMX|1831471069485760900|@CzarinaUrquidez Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Sep 04 23:15:04 +0000 2024
SATMX|1830662427614290415|@EQR72 Buen día, presenta tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Mon Sep 02 17:41:49 +0000 2024
SATMX|1830646010390991228|@spaniardyknc Buen día, a fin de orientarte ¿podrías indicarnos en qué régimen fiscal tributas, qué declaración deseas presentar y cuál es la situación que presentas o el mensaje que te arroja?, quedamos atentos.|Mon Sep 02 16:36:35 +0000 2024
SATMX|1830637245646434491|@GabySalasMtz1 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Sep 02 16:01:45 +0000 2024
SATMX|1829595130971766944|@robbiems Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 30 19:00:46 +0000 2024
SATMX|1829282163390296360|@CeliaSV1 Buen día, a fin de orientarte, ¿podrías indicarnos si eres persona física o moral, qué declaración estás presentando y el mensaje que te arroja?, quedamos atentos.|Thu Aug 29 22:17:08 +0000 2024
SATMX|1828832766068457899|@artonetmx Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 28 16:31:24 +0000 2024
SATMX|1828831115043615175|@LuisAmlover Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 28 16:24:50 +0000 2024
SATMX|1828525980706599217|@marinyyo1211 Si presentas declaración anual y te refieres a deducciones personales, existen conceptos que sí aceptan que el pago sea en efectivo, valida la información en: https://t.co/sxHrPdwuMi, en el apartado “Qué puedo deducir”, saludos.|Tue Aug 27 20:12:20 +0000 2024
SATMX|1828504033398792412|@JavierChetuz1 En este caso, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Tue Aug 27 18:45:08 +0000 2024
SATMX|1828503486276759726|@IvetteMariaano Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Aug 27 18:42:57 +0000 2024
SATMX|1828493984634937762|@EduGunner4 Buen día, agradecemos realices el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Aug 27 18:05:12 +0000 2024
SATMX|1828488470609760657|@Paabz Buen día, a fin de poder brindarte una mejor orientación, podrías indicarnos si eres persona física o moral, en que régimen estas tributando y que declaración o declaraciones no has podido pagar, quedamos al pendiente.|Tue Aug 27 17:43:17 +0000 2024
SATMX|1828199544351527047|@MarioHBT35 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, te recomendamos utilizar Mozilla Firefox, saludos.|Mon Aug 26 22:35:12 +0000 2024
SATMX|1828156986858377259|@AndrsSa30643771 Buen día, recuerda que en términos del artículo 90, párrafo segundo, los prestamos no serán considerados un ingreso y en su caso, solo deberás informarlos en tu declaración anual si exceden de $600,000.00 pesos, sin embargo, solo será un dato informativo, saludos.|Mon Aug 26 19:46:05 +0000 2024
SATMX|1828121420519407850|"#ComunicadoSAT 

El SAT recuerda a las personas físicas que los pagos por colegiaturas y por transporte escolar, cuando este sea obligatorio, son conceptos deducibles en la declaración anual. Para ello, deben solicitar factura a la institución educativa con el complemento de https://t.co/l9LYR21nve"|Mon Aug 26 17:24:46 +0000 2024
SATMX|1827098611139637660|@soykarl0s Buen día, agradecemos nos indiques cuál es la declaración que deseas presentar y la problemática que se presenta, quedamos atentos.|Fri Aug 23 21:40:29 +0000 2024
SATMX|1827054401523200168|@dul_dul7 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 23 18:44:49 +0000 2024
SATMX|1827046013971935487|@silvesre8398 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 23 18:11:29 +0000 2024
SATMX|1827003865507434673|@YuVanegas007 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 23 15:24:00 +0000 2024
SATMX|1826353746923979139|@Gama1910CHNP Buen día, el portal se encuentra brindado servicio, ingresa a realizar el envío de tu declaración en: https://t.co/ekt1qunrXs, desde un navegador diferente, saludos.|Wed Aug 21 20:20:39 +0000 2024
SATMX|1826344768059965943|@JLGarcia_C Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 21 19:44:59 +0000 2024
SATMX|1825916388902396155|@JuanJos39645865 Buen día, agradecemos nos especifiques cuál es la declaración que deseas presentar y la problemática que refieres, quedamos atentos.|Tue Aug 20 15:22:45 +0000 2024
SATMX|1825612544595341577|"@tirritaire9 Buen día, deberás ingresar al aplicativo de declaración anual, posteriormente al apartado de ""Declaraciones pagadas"" y capturar la información necesaria, saludos."|Mon Aug 19 19:15:23 +0000 2024
SATMX|1825574205465022704|@AlitaCoRo Buen día, agradecemos nos especifiques qué te indica nuestro aplicativo al intentar ingresar, y cuál es la declaración que deseas presentar, quedamos atentos.|Mon Aug 19 16:43:02 +0000 2024
SATMX|1825570900554694829|@cp_gama_2_2 Buen día, agradecemos nos especifiques cuál es la problemática que refieres para presentar tu declaración, quedamos atentos.|Mon Aug 19 16:29:54 +0000 2024
SATMX|1825570151816970694|@Saoriiie Buen día, agradecemos nos especifiques qué te indica nuestro aplicativo al intentar ingresar, y cuál es la declaración que deseas presentar, quedamos atentos.|Mon Aug 19 16:26:56 +0000 2024
SATMX|1824583100925452447|@yosoybayo En este caso, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Fri Aug 16 23:04:45 +0000 2024
SATMX|1824539962165051552|@TuRy_Forever Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 16 20:13:19 +0000 2024
SATMX|1824536483056980235|@andreita_nancit En este caso, presenta tu declaración iniciando un nuevo formulario, así mismo, ingresa desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 16 19:59:30 +0000 2024
SATMX|1824531968484352483|@WarlockAngelB Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 16 19:41:34 +0000 2024
SATMX|1824529354053046526|@CF1028 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 16 19:31:10 +0000 2024
SATMX|1824518728802779233|@majosearme1984 No es necesario realizar un procedimiento adicional a indicarlo en la misma declaración anual, recuerda que tienes hasta 5 ejercicios siguientes al ejercicio en el que se determinó para aplicarlo, saludos.|Fri Aug 16 18:48:57 +0000 2024
SATMX|1824507672168653273|"Presenta tu declaración provisional o definitiva.

Recuerda que cuando el día 17 es inhábil, la obligación se recorre al día hábil siguiente, y si eres acreedor al beneficio, cuentas con la prórroga conforme al sexto dígito numérico de tu RFC. https://t.co/Uq7CcxL6Co"|Fri Aug 16 18:05:01 +0000 2024
SATMX|1824497763683606685|@oscardemty Por favor indícanos si en tu declaración anual seleccionaste la opción de compensar el saldo a favor determinado y si es el primer período en el que lo vas a aplicar, seguimos atentos.|Fri Aug 16 17:25:39 +0000 2024
SATMX|1824471247423492458|@Aveces_Pancreas Buen día, en este caso agradecemos ingreses a realizar tu declaración en el transcurso del día, saludos.|Fri Aug 16 15:40:17 +0000 2024
SATMX|1824208355839111214|@priehn Buen día, agradecemos ingreses a consultar si se cuenta con el acuse de tu declaración, a fin de validar si se realizó el envío, saludos.|Thu Aug 15 22:15:38 +0000 2024
SATMX|1824130585830322368|@elreyhelao Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Thu Aug 15 17:06:37 +0000 2024
